utime stime cutime cstime umode umodelowpriority smode idle time vmpeak vmsize
0 0 0 0 984015 347806 97574 3003347 1363243419 126960 126960
8 6 0 0 984025 347806 97582 3003387 1363243419 138264 138264
16 12 0 0 984033 347806 97591 3003427 1363243419 241824 241824
26 16 0 0 984045 347806 97596 3003467 1363243419 278908 278908
40 19 0 0 984060 347806 97602 3003504 1363243420 300556 300556
55 19 0 0 984075 347806 97602 3003543 1363243420 300556 300556
69 19 0 0 984091 347806 97604 3003584 1363243420 300556 300556
83 19 0 0 984106 347806 97605 3003624 1363243420 300556 300556
128 20 0 0 984127 347833 97607 3003637 1363243420 308304 308304
197 21 0 0 984137 347895 97610 3003641 1363243420 313312 313312
266 22 0 0 984146 347957 97612 3003644 1363243421 315788 315788
327 23 0 0 984162 348003 97616 3003644 1363243421 315788 315788
392 24 0 0 984167 348062 97619 3003645 1363243421 315788 315788
454 24 0 0 984179 348112 97622 3003647 1363243421 315788 315788
510 24 0 0 984191 348161 97623 3003652 1363243421 315788 315788
578 24 0 0 984201 348229 97625 3003652 1363243421 315788 315788
652 24 0 0 984210 348292 97626 3003652 1363243422 315788 315788
720 24 0 0 984222 348348 97628 3003654 1363243422 315788 315788
794 24 0 0 984231 348418 97628 3003656 1363243422 315788 315788
866 24 0 0 984242 348478 97630 3003662 1363243422 315788 315788
929 24 0 0 984251 348533 97632 3003664 1363243422 315788 315788
988 25 0 0 984262 348579 97634 3003670 1363243423 315788 315788
1044 25 0 0 984270 348627 97638 3003675 1363243423 315788 315788
1095 25 0 0 984279 348676 97640 3003684 1363243423 315788 315788
1163 25 0 0 984291 348735 97641 3003686 1363243423 315788 315788
1238 25 0 0 984302 348799 97642 3003686 1363243423 315788 315788
1310 25 0 0 984313 348858 97644 3003688 1363243423 315788 315788
1366 25 0 0 984322 348904 97644 3003692 1363243424 315788 315788
1427 25 0 0 984332 348955 97644 3003695 1363243424 315788 315788
1484 25 0 0 984341 349006 97645 3003699 1363243424 315788 315788
1542 26 0 0 984350 349051 97647 3003701 1363243424 315788 315788
1600 28 0 0 984359 349099 97648 3003702 1363243424 315788 315788
1659 28 0 0 984368 349154 97649 3003705 1363243424 315788 315788
1717 28 0 0 984376 349203 97649 3003706 1363243425 315788 315788
1776 28 0 0 984382 349256 97650 3003711 1363243425 315788 315788
1830 28 0 0 984393 349303 97651 3003713 1363243425 315788 315788
1890 28 0 0 984399 349350 97652 3003716 1363243425 315788 315788
1946 28 0 0 984409 349399 97653 3003720 1363243425 315788 315788
2006 28 0 0 984416 349448 97653 3003722 1363243425 315788 315788
2058 29 0 0 984423 349502 97654 3003726 1363243425 315788 315788
2126 29 0 0 984434 349555 97654 3003728 1363243426 315788 315788
2183 29 0 0 984444 349612 97654 3003731 1363243426 315788 315788
2252 30 0 0 984449 349667 97657 3003736 1363243426 315788 315788
2318 30 0 0 984457 349731 97658 3003737 1363243426 315788 315788
2381 30 0 0 984466 349781 97661 3003737 1363243426 315788 315788
2438 30 0 0 984472 349837 97663 3003741 1363243427 315788 315788
2497 30 0 0 984480 349888 97666 3003745 1363243427 315788 315788
2562 30 0 0 984490 349946 97667 3003747 1363243427 315788 315788
2626 30 0 0 984500 350001 97668 3003748 1363243427 315788 315788
2686 30 0 0 984505 350056 97668 3003750 1363243427 315788 315788
2747 31 0 0 984512 350115 97670 3003751 1363243427 315788 315788
2809 32 0 0 984516 350175 97672 3003752 1363243428 315788 315788
2870 32 0 0 984525 350229 97675 3003754 1363243428 315788 315788
2930 32 0 0 984530 350283 97676 3003756 1363243428 315788 315788
2989 32 0 0 984538 350335 97678 3003759 1363243428 315788 315788
3047 32 0 0 984547 350386 97679 3003760 1363243428 315788 315788
3108 32 0 0 984553 350443 97681 3003761 1363243428 315788 315788
3171 33 0 0 984563 350496 97684 3003762 1363243429 315788 315788
3235 33 0 0 984575 350550 97685 3003763 1363243429 315788 315788
3299 33 0 0 984583 350611 97686 3003766 1363243429 315788 315788
3364 33 0 0 984591 350669 97688 3003766 1363243429 315788 315788
3425 33 0 0 984599 350723 97689 3003768 1363243429 315788 315788
3491 33 0 0 984608 350780 97690 3003770 1363243429 315788 315788
3553 34 0 0 984619 350832 97692 3003772 1363243430 315788 315788
3618 34 0 0 984627 350891 97694 3003776 1363243430 315788 315788
3682 34 0 0 984634 350945 97695 3003778 1363243430 315788 315788
3746 34 0 0 984641 351005 97696 3003779 1363243430 315788 315788
3808 34 0 0 984647 351063 97697 3003781 1363243430 315788 315788
3875 34 0 0 984656 351124 97699 3003783 1363243430 315788 315788
3940 34 0 0 984663 351185 97700 3003784 1363243431 315788 315788
4003 34 0 0 984670 351237 97702 3003787 1363243431 315788 315788
4062 34 0 0 984678 351292 97703 3003791 1363243431 315788 315788
4125 34 0 0 984688 351343 97704 3003794 1363243431 315788 315788
4178 34 0 0 984695 351394 97706 3003796 1363243431 315788 315788
4235 34 0 0 984701 351442 97706 3003800 1363243431 315788 315788
4298 35 0 0 984708 351496 97707 3003801 1363243432 315788 315788
4350 35 0 0 984717 351541 97708 3003807 1363243432 315788 315788
4405 35 0 0 984724 351587 97708 3003810 1363243432 315788 315788
4459 35 0 0 984733 351631 97708 3003814 1363243432 315788 315788
4514 35 0 0 984747 351674 97709 3003816 1363243432 315788 315788
4570 35 0 0 984755 351721 97710 3003820 1363243432 315788 315788
4625 35 0 0 984767 351767 97710 3003822 1363243432 315788 315788
