utime stime cutime cstime umode umodelowpriority smode idle time vmpeak vmsize
0 0 0 0 259752 97363 26587 793437 1363235243 126960 126960
10 4 0 0 259763 97363 26593 793475 1363235243 297256 297256
40 5 0 0 259777 97380 26593 793495 1363235243 312556 312556
87 5 0 0 259787 97416 26594 793503 1363235243 312556 312556
133 5 0 0 259799 97450 26595 793510 1363235243 312556 312556
186 5 0 0 259810 97492 26596 793515 1363235243 312556 312556
237 6 0 0 259824 97529 26597 793520 1363235244 312556 312556
285 7 0 0 259837 97564 26599 793526 1363235244 312556 312556
337 8 0 0 259852 97602 26601 793535 1363235244 312556 312556
389 8 0 0 259862 97640 26602 793541 1363235244 312556 312556
448 8 0 0 259880 97686 26605 793549 1363235244 312556 312556
509 8 0 0 259898 97729 26607 793554 1363235244 312556 312556
561 8 0 0 259911 97773 26608 793562 1363235244 312556 312556
626 8 0 0 259927 97820 26610 793565 1363235245 312556 312556
674 9 0 0 259938 97857 26613 793579 1363235245 312556 312556
733 9 0 0 259953 97902 26615 793584 1363235245 312556 312556
791 9 0 0 259968 97944 26617 793593 1363235245 312556 312556
844 9 0 0 259983 97984 26618 793600 1363235245 312556 312556
897 9 0 0 259994 98027 26622 793609 1363235245 312556 312556
948 9 0 0 260005 98071 26624 793620 1363235246 312556 312556
1014 9 0 0 260022 98117 26626 793621 1363235246 312556 312556
1078 9 0 0 260033 98170 26629 793629 1363235246 312556 312556
1132 9 0 0 260042 98216 26631 793635 1363235246 312556 312556
1191 9 0 0 260059 98258 26633 793639 1363235246 312556 312556
1247 10 0 0 260071 98302 26634 793646 1363235247 312556 312556
1296 10 0 0 260084 98345 26637 793653 1363235247 312556 312556
1354 10 0 0 260098 98389 26640 793654 1363235247 312556 312556
1408 11 0 0 260110 98428 26642 793665 1363235247 312556 312556
1465 12 0 0 260125 98474 26646 793668 1363235247 312556 312556
1513 12 0 0 260135 98511 26648 793681 1363235247 312556 312556
1570 12 0 0 260152 98552 26650 793688 1363235247 312556 312556
1622 12 0 0 260163 98592 26654 793699 1363235248 312556 312556
1671 12 0 0 260177 98632 26656 793707 1363235248 312556 312556
1736 12 0 0 260188 98682 26659 793712 1363235248 312556 312556
1787 13 0 0 260201 98724 26662 793718 1363235248 312556 312556
1848 13 0 0 260215 98770 26664 793722 1363235248 312556 312556
1893 13 0 0 260225 98805 26665 793736 1363235248 312556 312556
1954 14 0 0 260239 98854 26669 793739 1363235249 312556 312556
2005 14 0 0 260248 98895 26671 793748 1363235249 312556 312556
2064 15 0 0 260263 98940 26675 793750 1363235249 312556 312556
2115 15 0 0 260275 98979 26676 793760 1363235249 312556 312556
2164 16 0 0 260286 99017 26678 793767 1363235249 312556 312556
2213 16 0 0 260297 99053 26678 793776 1363235249 312556 312556
2268 16 0 0 260313 99092 26679 793783 1363235250 312556 312556
2317 16 0 0 260325 99128 26680 793791 1363235250 312556 312556
2364 16 0 0 260333 99165 26680 793800 1363235250 312556 312556
2406 16 0 0 260343 99197 26681 793812 1363235250 312556 312556
2460 16 0 0 260356 99239 26682 793816 1363235250 312556 312556
2509 16 0 0 260365 99275 26682 793822 1363235250 312556 312556
2560 16 0 0 260370 99322 26682 793829 1363235250 312556 312556
2602 16 0 0 260370 99367 26682 793842 1363235251 312556 312556
