utime stime cutime cstime umode umodelowpriority smode idle time vmpeak vmsize
0 0 0 0 24600 14399 3078 217791 1363232925 126960 126960
16 4 0 0 24617 14399 3082 217824 1363232925 182684 182684
42 4 0 0 24645 14399 3084 217850 1363232925 182684 182684
73 4 0 0 24677 14399 3086 217875 1363232926 182684 182684
103 5 0 0 24705 14399 3089 217899 1363232926 182684 182684
135 5 0 0 24736 14399 3092 217924 1363232926 182684 182684
164 6 0 0 24763 14399 3095 217950 1363232926 182684 182684
194 6 0 0 24794 14399 3096 217974 1363232926 182684 182684
224 7 0 0 24825 14399 3098 218001 1363232926 182684 182684
255 7 0 0 24858 14399 3099 218025 1363232927 182684 182684
285 7 0 0 24887 14399 3101 218052 1363232927 182684 182684
310 7 0 0 24908 14399 3101 218080 1363232927 182684 182684
338 8 0 0 24939 14399 3103 218105 1363232927 182684 182684
368 8 0 0 24969 14399 3106 218130 1363232927 182684 182684
395 8 0 0 24995 14399 3108 218157 1363232927 182684 182684
420 10 0 0 25019 14399 3109 218182 1363232927 182684 182684
452 10 0 0 25054 14399 3111 218207 1363232928 182684 182684
484 10 0 0 25087 14399 3112 218231 1363232928 182684 182684
511 10 0 0 25118 14399 3114 218260 1363232928 182684 182684
542 10 0 0 25147 14399 3116 218284 1363232928 182684 182684
572 11 0 0 25179 14399 3117 218309 1363232928 182684 182684
600 11 0 0 25203 14399 3118 218336 1363232928 182684 182684
631 12 0 0 25235 14399 3121 218362 1363232928 182684 182684
