utime stime cutime cstime umode umodelowpriority smode idle time vmpeak vmsize
0 0 0 0 944666 335051 93546 2905084 1363243031 126960 126960
11 4 0 0 944677 335055 93551 2905123 1363243031 227636 227636
52 6 0 0 944682 335089 93553 2905135 1363243031 228228 228228
101 6 0 0 944691 335129 93556 2905143 1363243031 228228 228228
148 6 0 0 944699 335168 93560 2905153 1363243032 228228 228228
201 7 0 0 944709 335211 93562 2905162 1363243032 228228 228228
250 7 0 0 944716 335252 93564 2905174 1363243032 228228 228228
302 8 0 0 944727 335294 93568 2905179 1363243032 228228 228228
356 8 0 0 944738 335341 93571 2905186 1363243032 228228 228228
415 9 0 0 944749 335390 93573 2905193 1363243032 228228 228228
473 9 0 0 944757 335442 93575 2905195 1363243033 228228 228228
528 10 0 0 944767 335488 93577 2905203 1363243033 228228 228228
582 10 0 0 944776 335534 93579 2905210 1363243033 228228 228228
634 11 0 0 944785 335579 93582 2905215 1363243033 228228 228228
688 11 0 0 944793 335624 93585 2905221 1363243033 228228 228228
743 11 0 0 944803 335673 93589 2905225 1363243033 228228 228228
798 12 0 0 944813 335719 93592 2905231 1363243034 228228 228228
851 12 0 0 944821 335764 93594 2905239 1363243034 228228 228228
900 12 0 0 944827 335808 93596 2905247 1363243034 228228 228228
953 12 0 0 944835 335854 93598 2905253 1363243034 228228 228228
1006 12 0 0 944844 335898 93602 2905259 1363243034 228228 228228
1059 12 0 0 944853 335946 93603 2905265 1363243034 228228 228228
1116 12 0 0 944864 335993 93605 2905273 1363243035 228228 228228
1168 12 0 0 944870 336040 93608 2905282 1363243035 228228 228228
1220 13 0 0 944878 336085 93611 2905290 1363243035 228228 228228
1268 13 0 0 944887 336127 93613 2905300 1363243035 228228 228228
1326 14 0 0 944893 336179 93615 2905306 1363243035 228228 228228
1382 14 0 0 944903 336227 93617 2905313 1363243035 228228 228228
1432 14 0 0 944913 336268 93619 2905321 1363243035 228228 228228
1482 14 0 0 944923 336310 93620 2905332 1363243036 228228 228228
1532 15 0 0 944933 336351 93624 2905340 1363243036 228228 228228
1581 15 0 0 944943 336389 93627 2905349 1363243036 228228 228228
1635 15 0 0 944954 336430 93631 2905359 1363243036 228228 228228
1689 16 0 0 944961 336476 93634 2905365 1363243036 228228 228228
1732 16 0 0 944966 336513 93635 2905376 1363243036 228228 228228
1772 16 0 0 944974 336547 93637 2905390 1363243037 228228 228228
1814 17 0 0 944980 336583 93638 2905402 1363243037 228228 228228
1859 17 0 0 944987 336621 93638 2905412 1363243037 228228 228228
1904 18 0 0 944993 336661 93639 2905421 1363243037 228228 228228
1947 18 0 0 944999 336696 93640 2905435 1363243037 228228 228228
1991 18 0 0 945006 336733 93640 2905444 1363243037 228228 228228
2035 18 0 0 945013 336767 93640 2905457 1363243037 228228 228228
2080 19 0 0 945020 336806 93641 2905465 1363243038 228228 228228
2123 19 0 0 945028 336842 93642 2905477 1363243038 228228 228228
2168 19 0 0 945032 336885 93642 2905487 1363243038 228228 228228
2212 19 0 0 945039 336921 93643 2905497 1363243038 228228 228228
2256 20 0 0 945046 336960 93646 2905507 1363243038 228228 228228
2300 21 0 0 945053 336994 93647 2905518 1363243038 228228 228228
2344 21 0 0 945059 337031 93649 2905528 1363243038 228228 228228
2388 21 0 0 945065 337065 93650 2905540 1363243039 228228 228228
2430 21 0 0 945072 337103 93651 2905550 1363243039 228228 228228
2481 22 0 0 945081 337144 93653 2905558 1363243039 228228 228228
2529 22 0 0 945088 337187 93657 2905568 1363243039 228228 228228
2584 22 0 0 945097 337233 93659 2905572 1363243039 228228 228228
