utime stime cutime cstime umode umodelowpriority smode idle time vmpeak vmsize
0 0 0 0 1293638 459329 127926 3768103 1363246475 126960 126960
7 7 0 0 1293646 459329 127937 3768143 1363246475 132408 132408
20 8 0 0 1293659 459329 127941 3768183 1363246475 132916 132916
34 8 0 0 1293675 459329 127943 3768221 1363246475 132916 132916
49 8 0 0 1293690 459329 127944 3768261 1363246475 132916 132916
63 8 0 0 1293707 459329 127946 3768301 1363246475 132916 132916
78 8 0 0 1293723 459329 127947 3768342 1363246476 132916 132916
92 8 0 0 1293738 459329 127949 3768381 1363246476 132916 132916
106 8 0 0 1293753 459329 127951 3768422 1363246476 132916 132916
121 8 0 0 1293768 459329 127953 3768462 1363246476 132916 132916
135 8 0 0 1293783 459329 127955 3768502 1363246476 132916 132916
149 8 0 0 1293798 459329 127957 3768543 1363246476 132916 132916
164 8 0 0 1293814 459329 127959 3768583 1363246476 132916 132916
178 8 0 0 1293830 459329 127960 3768623 1363246477 132916 132916
193 8 0 0 1293846 459329 127962 3768663 1363246477 132916 132916
207 8 0 0 1293860 459329 127964 3768703 1363246477 132916 132916
221 8 0 0 1293875 459329 127965 3768743 1363246477 132916 132916
236 8 0 0 1293890 459329 127966 3768783 1363246477 132916 132916
250 8 0 0 1293905 459329 127967 3768823 1363246477 132916 132916
264 8 0 0 1293920 459329 127969 3768863 1363246477 132916 132916
279 8 0 0 1293935 459329 127972 3768903 1363246478 132916 132916
293 8 0 0 1293949 459329 127974 3768943 1363246478 132916 132916
308 8 0 0 1293965 459329 127975 3768985 1363246478 132916 132916
322 8 0 0 1293980 459329 127976 3769025 1363246478 132916 132916
337 8 0 0 1293995 459329 127978 3769065 1363246478 132916 132916
351 8 0 0 1294010 459329 127979 3769105 1363246478 132916 132908
365 8 0 0 1294025 459329 127981 3769145 1363246478 132916 132908
380 8 0 0 1294040 459329 127984 3769185 1363246479 132916 132908
394 8 0 0 1294056 459329 127985 3769225 1363246479 132916 132908
408 8 0 0 1294072 459329 127987 3769265 1363246479 132916 132908
422 8 0 0 1294088 459329 127988 3769305 1363246479 132916 132908
437 8 0 0 1294104 459329 127990 3769345 1363246479 132916 132908
451 8 0 0 1294118 459329 127993 3769385 1363246479 132916 132908
466 8 0 0 1294133 459329 127995 3769425 1363246479 132916 132908
478 8 0 0 1294146 459329 127995 3769463 1363246480 132916 132908
492 8 0 0 1294159 459329 127996 3769501 1363246480 132916 132908
504 8 0 0 1294172 459329 127996 3769539 1363246480 132916 132908
517 8 0 0 1294186 459329 127996 3769577 1363246480 132916 132908
530 8 0 0 1294199 459329 127997 3769615 1363246480 132916 132908
543 8 0 0 1294212 459329 127997 3769654 1363246480 132916 132908
556 8 0 0 1294226 459329 127998 3769689 1363246480 132916 132908
569 8 0 0 1294238 459329 127999 3769727 1363246480 132916 132908
582 8 0 0 1294252 459329 127999 3769765 1363246481 132916 132908
595 8 0 0 1294265 459329 127999 3769803 1363246481 132916 132908
608 8 0 0 1294278 459329 128001 3769842 1363246481 132916 132908
621 8 0 0 1294291 459329 128001 3769880 1363246481 132916 132908
634 8 0 0 1294304 459329 128001 3769918 1363246481 132916 132908
647 8 0 0 1294318 459329 128002 3769956 1363246481 132916 132908
660 8 0 0 1294331 459329 128002 3769994 1363246481 132916 132908
673 8 0 0 1294344 459329 128003 3770032 1363246482 132916 132908
686 8 0 0 1294357 459329 128003 3770070 1363246482 132916 132908
699 8 0 0 1294370 459329 128003 3770108 1363246482 132916 132908
712 8 0 0 1294383 459329 128005 3770146 1363246482 132916 132908
724 8 0 0 1294396 459329 128005 3770185 1363246482 132916 132908
738 8 0 0 1294409 459329 128007 3770223 1363246482 132916 132908
750 8 0 0 1294422 459329 128007 3770261 1363246482 132916 132908
764 8 0 0 1294435 459329 128008 3770299 1363246482 132916 132908
776 8 0 0 1294448 459329 128008 3770337 1363246483 132916 132908
789 8 0 0 1294462 459329 128009 3770376 1363246483 132916 132908
802 8 0 0 1294474 459329 128009 3770414 1363246483 132916 132908
815 8 0 0 1294488 459329 128010 3770452 1363246483 132916 132908
829 8 0 0 1294503 459329 128011 3770492 1363246483 132916 132908
843 8 0 0 1294517 459329 128014 3770532 1363246483 132916 132908
857 8 0 0 1294532 459329 128015 3770571 1363246483 132916 132908
